DepthOrig;DepthCorr;DepthAdj;Al;Si;Ca;Ti;K;Zr;
216.54;216.72;77.772;-0.25170002;0.119225536;-0.589772077;1.229318164;0.774191144;0.779976712;
216.541;216.721;77.773;-0.36194279;0.324728361;-0.585700483;1.427855219;0.576453189;0.572796731;
216.542;216.722;77.774;0.620220071;0.299040508;-0.555201461;1.576206519;0.539792838;1.162345648;
216.543;216.723;77.775;0.550065581;0.683190674;-0.462692821;1.165620859;0.341295083;0.632208638;
216.544;216.724;77.776;;;;;;;
216.545;216.725;77.777;;;;;;;
216.546;216.726;77.778;-1.00335527;-1.023883927;-0.580920785;-0.499884439;-0.8897709;0.467683359;
216.547;216.727;77.779;-2.296202301;-2.012866272;-0.61169799;-1.289069234;-1.750244423;0.079220895;
216.548;216.728;77.78;-0.96326699;-0.572011238;-0.60449051;-0.312652966;-0.620801693;0.525571883;
216.549;216.729;77.781;-0.20158967;0.609630004;-0.450301013;0.630949539;0.293617632;0.755602597;
216.55;216.73;77.782;0.359646251;0.47768785;-0.387532712;-0.124042763;-0.121803029;-0.772349762;
216.551;216.731;77.783;0.058984151;0.718219565;-0.486211967;0.126058777;0.166541078;-0.085304384;
216.552;216.732;77.784;0.670330421;0.893364018;-0.407359605;0.894562629;0.61425324;1.052662128;
216.553;216.733;77.785;0.489933161;0.794115495;-0.370184181;0.417246458;0.282030681;-0.275727161;
216.554;216.734;77.786;0.700396631;0.436820811;-0.316039566;0.283509692;0.028067525;0.877473174;
216.555;216.735;77.787;0.239381411;1.013629876;-0.368489791;1.197055892;0.816929896;1.729043831;
216.556;216.736;77.788;-0.31183244;0.686693563;0.018438093;0.891529424;0.409107235;0.810444357;
216.557;216.737;77.789;0.109094501;0.840820682;-0.035023707;0.178726246;0.129500827;-0.700750798;
216.558;216.738;77.79;0.079028291;0.769595271;-0.4780182;-0.032495121;-0.065197928;-0.435682293;
216.559;216.739;77.791;0.910860101;1.052161655;-0.536082672;1.041810945;0.862137997;1.52186385;
216.56;216.74;77.792;-0.08132483;0.770762901;-0.522401104;0.881878317;0.678836242;0.912510965;
216.561;216.741;77.793;0.930904241;1.104704991;-0.481052928;1.556077067;0.61064419;1.978878514;
216.562;216.742;77.794;1.221544271;1.262334999;-0.406550344;1.287776297;0.844282696;0.862239352;
216.563;216.743;77.795;1.201500131;1.046323507;-0.533047943;0.808529905;0.666299542;0.696190691;
216.564;216.744;77.796;1.552272581;1.160751216;-0.47035551;1.221045787;0.716826243;1.180626234;
216.565;216.745;77.797;0.369668321;0.73690164;-0.121766364;1.118468308;0.61596279;1.515770321;
216.566;216.746;77.798;0.159204851;0.951745502;-0.368970289;1.473077548;0.661360841;1.230897847;
216.567;216.747;77.799;1.442029811;0.740404529;0.10558538;1.159830194;0.454885186;1.055708893;
216.568;216.748;77.8;0.670330421;0.706543268;-0.190401807;0.335625669;-0.194743831;0.024379135;
216.569;216.749;77.801;1.041147011;0.51154911;-0.328330217;0.765789289;0.562396889;1.137971532;
216.57;216.75;77.802;0.960970451;1.069676101;-0.470633694;0.922412966;0.658701541;1.154728737;
216.571;216.751;77.803;0.570109721;0.769595271;-0.550118291;0.552361954;0.348323233;-0.41283156;
216.572;216.752;77.804;0.840705611;1.081352397;-0.478296383;0.800257528;0.538273238;0.415888364;
216.573;216.753;77.805;1.121323571;1.396612413;-0.591921676;1.489070811;1.040880952;1.360385335;
216.574;216.754;77.806;1.191478061;1.435144192;-0.402807512;1.529053968;1.014667851;1.200430203;
216.575;216.755;77.807;1.011080801;0.931895798;-0.400834938;0.44950873;0.303305082;0.326008813;
216.576;216.756;77.808;0.509977301;0.749745567;-0.123309017;1.277022206;0.571704439;1.570612081;
216.577;216.757;77.809;0.780573191;0.669179118;-0.188580969;1.270128559;0.60627534;1.416750477;
216.578;216.758;77.81;0.620220071;0.648161784;-0.285085336;0.670381204;0.312042782;1.104457124;
216.579;216.759;77.811;1.051169081;0.924890019;-0.491269848;1.769228656;1.072412652;1.389329597;
216.58;216.76;77.812;0.700396631;0.537236964;-0.504470917;0.926549154;0.508071187;0.121875597;
216.581;216.761;77.813;0.149182781;0.002462567;-0.366567796;0.194443763;0.358390583;-0.19955805;
216.582;216.762;77.814;-0.31183244;-1.043733632;-0.383132356;-0.141414756;0.369977534;-0.423495235;
216.583;216.763;77.815;-0.96326699;-0.447074862;-0.524626572;0.655766671;0.774760994;0.659629518;
216.584;216.764;77.816;-1.32406151;-0.674762651;-0.507758539;0.750071772;0.867646547;0.886613467;
216.585;216.765;77.817;;;;;;;
216.586;216.766;77.818;;;;;;;
216.587;216.767;77.819;;;;;;;
216.588;216.768;77.82;;;;;;;
216.589;216.769;77.821;;;;;;;
216.59;216.77;77.822;-2.777261661;-1.654403958;-0.070327716;-0.685737182;-0.576923241;0.004575166;
216.591;216.771;77.823;-1.86525329;-1.873918339;-0.293961917;-0.336918606;-0.233113732;0.624591727;
216.592;216.772;77.824;-2.296202301;-1.584346177;0.063326785;-1.182631312;-1.525723517;-1.311627065;
216.593;216.773;77.825;-1.44432635;-0.922300144;-0.253549449;0.497764264;-0.316311835;1.116644181;
216.594;216.774;77.826;-0.7928918;-0.41788412;-0.338268953;1.376842226;0.127601327;1.424367388;
216.595;216.775;77.827;-2.516687841;-1.786346112;-0.178541076;0.417246458;-0.923392051;1.293356518;
216.596;216.776;77.828;-3.388607931;-3.370819597;1.373520235;-1.364072121;-2.484591142;1.011530809;
216.597;216.777;77.829;-2.065694691;-1.020381038;-0.295555149;0.961017393;0.490785737;1.902709403;
216.598;216.778;77.83;;;;;;;
216.599;216.779;77.831;;;;;;;
216.6;216.78;77.832;-1.52450291;-1.936970342;0.057080302;-1.028489349;-1.194260758;-1.430450878;
216.601;216.781;77.833;-0.82295801;-0.869756809;-0.434090505;-0.469000897;-0.88236285;-0.878986517;
216.602;216.782;77.834;-0.53231798;0.058508792;-0.520807872;0.352721915;-0.054370778;-0.563646399;
216.603;216.783;77.835;-0.34189865;-0.706288652;-0.394335562;-1.081708309;-1.242318109;-1.872231719;
216.604;216.784;77.836;-1.394216;-1.063583336;0.015883863;-0.352360377;-1.100235505;-0.548412577;
216.605;216.785;77.837;-3.067901691;-2.854727275;1.088837413;-1.22592342;-2.290272287;-0.009135274;
216.606;216.786;77.838;-2.446533351;-2.276750581;0.689770615;-1.027110619;-1.960139178;0.55146938;
216.607;216.787;77.839;0.399734531;-0.079271511;-0.543720072;-0.239856046;-0.477579389;0.041136339;
216.608;216.788;77.84;0.680352491;0.648161784;-0.535425147;0.560358586;0.354781533;-0.17213717;
216.609;216.789;77.841;1.061191151;1.087190546;-0.480648298;1.436679088;1.515566014;1.623930458;
216.61;216.79;77.842;;;;;;;
216.611;216.791;77.843;;;;;;;
216.612;216.792;77.844;;;;;;;
216.613;216.793;77.845;-1.73496638;-1.182681564;-0.636532185;-1.009462881;0.668199042;-1.145578404;
216.614;216.794;77.846;-1.40423807;-0.466924567;-0.656991313;-0.543452293;-0.228175032;-0.132529233;
216.615;216.795;77.847;-0.50225177;0.042161977;-0.634154981;-0.148859895;-0.12864123;-0.290960983;
216.616;216.796;77.848;0.399734531;0.990277282;-0.612431383;0.359339817;0.819399246;0.169100445;
216.617;216.797;77.849;0.319557971;0.36442777;-0.510135743;0.177347517;0.167110928;-0.548412577;
216.618;216.798;77.85;0.580131791;0.269849765;-0.317809825;-0.180294929;-0.12902113;-0.525561844;
216.619;216.799;77.851;0.099072431;0.191618576;0.060646108;0.450060222;-0.066527578;1.297926665;
216.62;216.8;77.852;-1.25390702;-0.420219379;0.456071232;0.433515467;-0.360570186;1.441124593;
216.621;216.801;77.853;-1.38419393;-0.712126801;0.694828496;0.397392753;-0.648724343;1.130354621;
216.622;216.802;77.854;0.269447621;0.397121401;0.074428834;0.844928365;0.004893624;0.758649361;
216.623;216.803;77.855;0.700396631;0.583942151;-0.416590237;0.440133369;0.191804429;0.129492508;
216.624;216.804;77.856;0.279469691;0.809294681;-0.408598786;0.993003919;0.22979443;1.09531683;
216.625;216.805;77.857;0.199293131;0.947074984;-0.481685164;0.622401416;0.392391634;0.335149106;
216.626;216.806;77.858;0.299513831;0.978600985;-0.552874836;0.668175237;0.646164841;0.150819859;
216.627;216.807;77.859;0.540043511;1.272843666;-0.557856849;0.64501258;0.867646547;-0.450916115;
216.628;216.808;77.86;0.419778671;0.92372239;-0.468964593;-0.455489347;-0.14934578;-0.862229313;
216.629;216.809;77.861;0.189271061;1.149074919;-0.501385609;0.318529423;0.555938589;-0.024369096;
216.63;216.81;77.862;0.509977301;1.156080697;-0.50219487;0.741523649;0.580632089;0.071603984;
216.631;216.811;77.863;0.329580041;-0.15633507;0.129837918;-0.431775199;0.059029375;-0.228502312;
216.632;216.812;77.864;1.221544271;0.579271632;-0.251273402;0.151427401;1.129397654;-1.083119733;
216.633;216.813;77.865;0.339602111;0.297872878;-0.110107948;-1.161950369;-0.261986133;-1.573648806;
216.634;216.814;77.866;-0.14145725;0.313052064;0.015074602;0.009969749;0.135389277;-0.837855197;
216.635;216.815;77.867;0.169226921;0.143745759;-0.399570468;0.120543859;-0.016000877;0.161483534;
216.636;216.816;77.868;0.499955231;0.679687785;-0.504445627;0.747590059;0.177938079;0.993250222;
216.637;216.817;77.869;0.981014591;0.893364018;-0.513524523;1.096132889;0.294187482;1.21871079;
216.638;216.818;77.87;0.820661471;1.191109588;-0.545743224;1.349267635;0.60893464;1.105980506;
216.639;216.819;77.871;0.509977301;0.85016172;-0.302029236;1.341271003;0.467801786;1.25374858;
216.64;216.82;77.872;0.269447621;0.308381545;0.033080658;0.906695449;0.23074418;1.131878003;
216.641;216.821;77.873;0.309535901;0.813965199;-0.15841071;1.10082057;0.353641833;1.488349441;
216.642;216.822;77.874;0.459866951;1.423467896;-0.030345168;1.269301321;0.638756791;0.626115109;
216.643;216.823;77.875;1.401941531;1.862496658;-0.153428698;1.709667539;1.72413112;0.767789655;
216.644;216.824;77.876;-1.44432635;-1.543479138;-0.222822823;-1.532552873;-2.256651136;-0.665713007;
216.645;216.825;77.877;0.560087651;0.77309816;-0.13509388;0.748693042;0.253918081;0.126445743;
216.646;216.826;77.878;1.622427071;1.208624033;-0.351798784;0.89649285;0.60703514;0.446356008;
216.647;216.827;77.879;1.241588411;1.130392844;-0.29254571;0.894286883;0.640466341;0.629161873;
216.648;216.828;77.88;0.860749751;0.866508535;0.242527503;0.187825861;0.24651003;0.097501481;
216.649;216.829;77.881;-0.52229591;0.275687914;-0.254232263;0.732975526;0.358200633;0.95059552;
216.65;216.83;77.882;0.479911091;0.469514442;-0.231269484;0.334246939;0.041174075;-0.097491442;
216.651;216.831;77.883;-0.10136897;0.616635782;-0.610281784;0.49941874;0.426582635;0.859192587;
216.652;216.832;77.884;0.600175931;0.710046157;-0.342365836;0.727736353;0.429431885;0.754079215;
216.653;216.833;77.885;1.041147011;0.845491201;-0.240904747;1.125637702;0.702200093;1.139494914;
216.654;216.834;77.886;0.469889021;0.833814904;-0.469672697;1.422616047;0.762984094;1.406086802;
216.655;216.835;77.887;0.359646251;1.136230993;-0.467978306;1.413792178;0.822628396;1.569088698;
216.656;216.836;77.888;0.269447621;1.3685893;-0.453967977;1.669960128;0.97211905;1.524910614;
216.657;216.837;77.889;0.810639401;1.306704927;-0.425567976;1.270955796;0.884362147;0.522525118;
216.658;216.838;77.89;1.181455991;0.985606763;-0.334172069;0.602823456;0.697641292;0.036566193;
216.659;216.839;77.891;0.409756601;1.027641432;-0.554948567;0.412283032;1.065764402;0.050276633;
216.66;216.84;77.892;-1.08353183;0.021144642;-0.20299593;-0.215866151;-0.105657279;-0.159950113;
216.661;216.841;77.893;-1.88529743;-1.436057206;1.230584523;-0.837121687;-1.27954831;0.48901071;
216.662;216.842;77.894;1.241588411;0.03048568;0.440467669;0.258141068;0.150205378;1.037428306;
216.663;216.843;77.895;-1.73496638;-0.851074734;0.540942472;-0.179191945;-0.90173775;0.42045851;
216.664;216.844;77.896;-1.43430428;-0.823051621;-0.506418201;-0.215590405;-0.870585949;0.505767914;
216.665;216.845;77.897;0.149182781;0.394786142;-0.421344645;0.297572733;0.291528182;0.211755147;
216.666;216.846;77.898;0.940926311;0.755583715;-0.005182211;0.271652618;0.170340078;0.472253505;
216.667;216.847;77.899;0.610198001;0.878184832;-0.61554198;0.747314313;0.728033293;0.319915284;
216.668;216.848;77.9;-0.051258619;0.754416085;-0.610762282;0.649148769;0.59658789;0.974969636;
216.669;216.849;77.901;0.119116571;0.121560795;-0.492053819;0.414764745;0.24859948;0.531665412;
216.67;216.85;77.902;-1.63474568;-1.091606449;0.474102577;-0.387380108;-0.856719599;0.775406566;
216.671;216.851;77.903;-1.15368632;-0.903618069;0.40349456;-0.246198202;-0.54102269;0.717518042;
216.672;216.852;77.904;-0.53231798;-0.834727918;-0.237263072;-0.226344496;-0.676077144;0.411318217;
216.673;216.853;77.905;-0.37196486;0.091202423;-0.405488189;0.386914408;0.023698675;0.746462304;
216.674;216.854;77.906;0.760529051;0.579271632;-0.623533431;0.651630482;0.699730742;0.72361157;
216.675;216.855;77.907;0.640264211;0.73806927;-0.266952833;0.414213253;0.402838885;0.517954972;
216.676;216.856;77.908;0.299513831;1.14673966;-0.50646878;0.802739241;0.851690747;0.743415539;
216.677;216.857;77.909;1.672537421;0.747410307;-0.413125589;0.456402378;0.444817836;0.124922361;
216.678;216.858;77.91;0.930904241;0.858335127;-0.504268601;0.966808057;0.785588145;0.825678179;
216.679;216.859;77.911;0.439822811;0.576936373;-0.270619797;0.50548515;0.318880982;0.700760837;
216.68;216.86;77.912;-0.031214479;0.265179247;0.107203901;0.692440877;0.430001735;1.386282833;
216.681;216.861;77.913;-0.011170339;0.314219693;0.1327462;0.067324898;0.033006225;0.187381032;
216.682;216.862;77.914;0.780573191;-0.345491079;1.272969564;-0.658714083;-1.100425455;-0.897267104;
216.683;216.863;77.915;-0.55236212;-0.218219444;2.79046026;-0.776457587;-1.623737719;-0.679423447;
216.684;216.864;77.916;0.760529051;0.66334097;-0.384750877;0.700989;0.22751503;0.584983789;
216.685;216.865;77.917;0.119116571;0.757918974;-0.464286053;1.092823938;0.22181653;1.16386903;
216.686;216.866;77.918;0.700396631;0.903872685;-0.59685311;1.248620378;0.835734946;1.236991376;
216.687;216.867;77.919;0.309535901;0.891028759;-0.601759254;1.345958684;0.628499491;1.104457124;
216.688;216.868;77.92;1.041147011;0.505710962;-0.577709031;0.85402798;0.525166688;0.496627621;
216.689;216.869;77.921;0.129138641;0.628312079;-0.426832446;0.697404303;0.377955434;0.025902517;
216.69;216.87;77.922;0.519999371;0.428647403;-0.347550164;-0.065033139;-0.15200508;0.016762224;
216.691;216.871;77.923;-0.53231798;0.505710962;-0.278080171;1.047325863;0.473310336;1.072466097;
216.692;216.872;77.924;0.179248991;0.522057778;-0.224466634;1.047601609;0.449946486;1.072466097;
216.693;216.873;77.925;-0.15147932;0.519722518;-0.166326294;0.292885053;-0.001184776;0.100548246;
216.694;216.874;77.926;-0.50225177;0.482358368;-0.255572601;0.518996699;0.377955434;0.175193974;
216.695;216.875;77.927;-0.16150139;0.362092511;-0.428476257;0.137915851;0.127791277;0.006098548;
216.696;216.876;77.928;0.469889021;0.489364146;-0.432699588;0.285715659;0.393721284;-0.266586868;
216.697;216.877;77.929;0.099072431;0.648161784;-0.636506896;0.60999285;0.832125896;0.310774991;
216.698;216.878;77.93;0.770551121;0.873514313;-0.616073057;0.335901415;0.533714438;-0.391504209;
216.699;216.879;77.931;0.109094501;0.621306301;-0.527610721;0.700989;0.826617346;-0.146239673;
216.7;216.88;77.932;0.399734531;0.404127179;-0.547285878;-0.268257874;-0.078304478;-1.043511796;
216.701;216.881;77.933;1.081235291;0.436820811;-0.659646701;0.416419221;0.388022784;0.028949282;
216.702;216.882;77.934;1.031124941;0.671514378;-0.57692506;0.886565998;0.926910949;0.89575376;
216.703;216.883;77.935;1.191478061;0.428647403;-0.60787929;0.815147807;0.742659444;1.13644815;
216.704;216.884;77.936;0.409756601;0.727560602;-0.561675549;1.162311908;0.771911744;1.145588443;
216.705;216.885;77.937;0.970992521;1.07201136;-0.520175637;1.271231542;0.871825447;1.991065571;
216.706;216.886;77.938;0.950948381;0.975098096;-0.417298341;1.570415855;0.902217448;1.738184124;
216.707;216.887;77.939;-0.30181037;0.560589557;-0.368616238;0.337280144;0.344904133;-0.466149937;
216.708;216.888;77.94;;;;;;;
216.709;216.889;77.941;-3.288387231;-2.825536533;-0.321805551;-1.996081748;-2.481551942;0.48901071;
216.71;216.89;77.942;-1.95545192;-2.045559903;-0.201579723;-1.727229485;-2.562850544;-0.603254337;
216.711;216.891;77.943;-1.1937746;-1.165167119;0.574248617;-0.920672698;-1.63570457;-0.685516976;
216.712;216.892;77.944;-0.54234005;-0.586022795;0.03088048;-0.199872889;-0.487266839;-0.219362019;
216.713;216.893;77.945;-0.15147932;-0.176184775;0.072329813;0.137915851;-0.107936679;-0.738835353;
216.714;216.894;77.946;-0.53231798;-0.538149978;0.140889388;-0.781145267;-1.026155003;-1.666575121;
216.715;216.895;77.947;0.089050361;-0.043074991;0.24943151;0.037268594;-0.483847739;0.030472664;
216.716;216.896;77.948;-0.34189865;0.195121465;0.257296515;0.109514023;-0.337776185;-0.808910935;
216.717;216.897;77.949;0.189271061;0.044497236;0.339082448;-0.029737662;-0.426862737;-0.010658656;
216.718;216.898;77.95;0.209315201;0.645826524;0.344393223;1.194022687;0.197312979;1.438077828;
216.719;216.899;77.951;-1.02339941;-0.062924695;0.863761716;0.803290733;-0.178788031;1.474639001;
216.72;216.9;77.952;-0.18154553;0.95991891;-0.055482835;0.972874467;0.202251679;0.712947895;
216.721;216.901;77.953;0.109094501;0.620138671;0.465200707;1.254962534;0.158563178;1.41218033;
216.722;216.902;77.954;-0.4922297;0.055005903;0.748517901;0.587381685;-0.340245535;0.687050397;
216.723;216.903;77.955;0.680352491;0.212635911;0.43535921;0.11640767;-0.52886589;0.018285606;
216.724;216.904;77.956;0.930904241;0.447329478;0.37676366;0.220363879;-0.232163982;0.111211921;
216.725;216.905;77.957;1.061191151;0.844323571;-0.051664135;0.351618932;0.067007276;0.028949282;
216.726;216.906;77.958;0.860749751;0.762589493;-0.115949801;0.332040972;0.055420325;-0.211745108;
216.727;216.907;77.959;0.339602111;0.228982726;-0.046909727;0.344173792;-0.029107427;0.080744277;
216.728;216.908;77.96;0.129138641;0.391283253;-0.037805542;0.24518101;0.108416377;0.079220895;
216.729;216.909;77.961;-0.0913469;0.533734075;-0.15585648;0.259795544;0.089991226;-0.559076252;
216.73;216.91;77.962;0.680352491;0.693699342;-0.118655767;0.496937026;-0.076215028;-0.198034668;
216.731;216.911;77.963;1.051169081;0.771930531;-0.172598066;1.327759454;0.563726539;0.715994659;
216.732;216.912;77.964;2.474303022;1.216797441;-0.423165482;1.431991408;0.851500796;0.80587421;
216.733;216.913;77.965;0.940926311;1.226138479;-0.426124343;1.339340782;0.652433191;0.292494404;
216.734;216.914;77.966;2.293905762;1.167756994;-0.265738942;0.684168499;0.368457934;-0.476813613;
216.735;216.915;77.967;-0.051258619;0.317722583;-0.002627981;0.859818644;0.034715775;0.831771708;
