AdjDepth;Time;Ti
78.971;500990.3284;1.307
78.972;500990.5396;0.26
78.973;500990.7508;0.395
78.974;500990.962;0.623
78.975;500991.1733;0.887
78.976;500991.3845;1.1
78.977;500991.5957;0.946
78.978;500991.807;0.41
78.979;500992.0183;0.699
78.98;500992.2296;0.227
78.981;500992.4409;1.126
78.982;500992.6522;-0.109
78.983;500992.8635;0.762
78.984;500993.0748;0.557
78.985;500993.2862;0.715
78.986;500993.4976;0.841
78.987;500993.7089;0.938
78.988;500993.9203;1.218
78.989;500994.1317;1.275
78.99;500994.3432;0.122
78.991;500994.5546;0.913
78.992;500994.766;0.704
78.993;500994.9774;0.904
78.994;500995.1889;0.94
78.995;500995.4004;0.801
78.996;500995.6119;0.82
78.997;500995.8234;1.103
78.998;500996.0349;0.446
78.999;500996.2465;1.052
79;500996.458;0.576
79.001;500996.6696;0.474
79.002;500996.8811;-0.087
79.003;500997.0927;-0.331
79.004;500997.3043;0.409
79.005;500997.5159;-0.338
79.006;500997.7276;0.564
79.007;500997.9392;0.92
79.008;500998.1508;0.825
79.009;500998.3625;0.374
79.01;500998.5742;0.378
79.011;500998.7859;0.684
79.012;500998.9976;0.61
79.013;500999.2093;0.456
79.014;500999.421;0.445
79.015;500999.6328;0.598
79.016;500999.8445;0.426
79.017;501000.0563;-0.203
79.018;501000.268;-1.952
79.019;501000.4799;-1.81
79.02;501000.6917;0.824
79.021;501000.9035;0.754
79.022;501001.1153;0.606
79.023;501001.3271;0.849
79.024;501001.539;0.504
79.025;501001.7509;1.05
79.026;501001.9628;1.108
79.027;501002.1747;1.254
79.028;501002.3866;0.818
79.029;501002.5985;0.367
79.03;501002.8105;1.132
79.031;501003.0225;-0.389
79.032;501003.2344;-1.302
79.033;501003.4464;1.452
79.034;501003.6584;0.446
79.035;501003.8704;-4.9
79.036;501004.0824;-6.401
79.037;501004.2945;-7.846
79.038;501004.5065;-7.291
79.039;501004.7186;-6.433
79.04;501004.9307;-3.588
79.041;501005.1428;-0.388
79.042;501005.3549;0.857
79.043;501005.567;0.81
79.044;501005.7791;0.18
79.045;501005.9913;0.506
79.046;501006.2034;0.588
79.047;501006.4156;0.506
79.048;501006.6278;0.628
79.049;501006.84;1.043
79.05;501007.0522;0.998
79.051;501007.2645;0.982
79.052;501007.4767;1.278
79.053;501007.6889;1.169
79.054;501007.9012;0.746
79.055;501008.1135;0.803
79.056;501008.3258;1.108
79.057;501008.5381;0.886
79.058;501008.7504;0.594
79.059;501008.9628;0.477
79.06;501009.1752;0.699
79.061;501009.3875;-0.311
79.062;501009.5999;-0.051
79.063;501009.8123;-0.058
79.064;501010.0247;0.383
79.065;501010.2371;0.762
79.066;501010.4496;0.901
79.067;501010.662;0.712
79.068;501010.8745;0.29
79.069;501011.087;0.957
79.07;501011.2995;0.73
79.071;501011.512;0.93
79.072;501011.7245;0.612
79.073;501011.937;0.593
79.074;501012.1496;0.592
79.075;501012.3622;1.022
79.076;501012.5748;0.774
79.077;501012.7873;-0.018
79.078;501012.9999;0.574
79.079;501013.2126;0.609
79.08;501013.4252;0.671
79.081;501013.6379;-1.198
79.082;501013.8505;1.291
79.083;501014.0632;0.847
79.084;501014.2759;1.091
79.085;501014.4886;0.759
79.086;501014.7013;0.535
79.087;501014.9141;0.882
79.088;501015.1268;0.733
79.089;501015.3396;0.283
79.09;501015.5524;0.767
79.091;501015.7652;0.02
79.092;501015.9779;0.283
79.093;501016.1907;0.698
79.094;501016.4036;0.647
79.095;501016.6165;0.389
79.096;501016.8293;0.578
79.097;501017.0422;0.664
79.098;501017.2551;0.808
79.099;501017.468;0.273
79.1;501017.6809;0.601
79.101;501017.8939;0.495
79.102;501018.1068;0.195
79.103;501018.3197;0.462
79.104;501018.5328;0.645
79.105;501018.7458;0.72
79.106;501018.9588;0.482
79.107;501019.1718;0.655
79.108;501019.3848;0.815
79.109;501019.5979;0.717
79.11;501019.8109;0.82
79.111;501020.024;0.746
79.112;501020.2371;0.254
79.113;501020.4502;-0.209
79.114;501020.6633;0.39
79.115;501020.8765;-0.157
79.116;501021.0896;0.471
79.117;501021.3028;1.131
79.118;501021.516;0.688
79.119;501021.7292;0.318
79.12;501021.9424;-0.092
79.121;501022.1556;0.424
79.122;501022.3689;0.651
79.123;501022.5821;-0.085
79.124;501022.7954;0.322
79.125;501023.0087;0.278
79.126;501023.222;0.298
79.127;501023.4353;0.287
79.128;501023.6486;0.225
79.129;501023.8619;0.445
79.13;501024.0753;0.537
79.131;501024.2887;0.054
79.132;501024.5021;-0.655
79.133;501024.7154;-1.069
79.134;501024.9289;0.043
79.135;501025.1423;0.103
79.136;501025.3558;-2.493
79.137;501025.5692;-1.239
79.138;501025.7827;-0.722
79.139;501025.9962;-0.068
79.14;501026.2097;-0.901
79.141;501026.4232;-0.368
79.142;501026.6367;0.329
79.143;501026.8503;0.376
79.144;501027.0639;0.145
79.145;501027.2775;0.091
79.146;501027.491;0.37
79.147;501027.7046;0.757
79.148;501027.9182;-0.019
79.149;501028.1319;0.665
79.15;501028.3456;0.504
79.151;501028.5592;0.618
79.152;501028.7729;-0.002
79.153;501028.9866;0.588
79.154;501029.2003;0.719
79.155;501029.4141;0.67
79.156;501029.6278;0.512
79.157;501029.8416;0.227
79.158;501030.0553;1.122
79.159;501030.2691;0.891
79.16;501030.483;0.472
79.161;501030.6968;0.107
79.162;501030.9106;0.03
79.163;501031.1244;-0.25
79.164;501031.3383;1.142
79.165;501031.5522;1.228
79.166;501031.7661;0.552
79.167;501031.98;0.472
79.168;501032.1939;0.466
79.169;501032.4079;0.531
79.17;501032.6219;0.398
79.171;501032.8358;0.085
79.172;501033.0498;-0.427
79.173;501033.2638;0.068
79.174;501033.4778;0.229
79.175;501033.6919;-0.302
79.176;501033.9059;-0.369
79.177;501034.12;-0.298
79.178;501034.334;
79.179;501034.5482;
79.18;501034.7623;
79.181;501034.9764;
79.182;501035.1905;
79.183;501035.4047;
79.184;501035.6189;
79.185;501035.8331;
79.186;501036.0473;
79.187;501036.2615;
79.188;501036.4757;
79.189;501036.69;
79.19;501036.9043;
79.191;501037.1185;
79.192;501037.3328;
79.193;501037.5471;-3.005
79.194;501037.7615;
79.195;501037.9758;-0.788
79.196;501038.1902;-0.65
79.197;501038.4045;-0.875
79.198;501038.6189;-0.11
79.199;501038.8333;0.488
79.2;501039.0478;0.486
79.201;501039.2622;-0.252
79.202;501039.4766;-0.218
79.203;501039.6911;0.266
79.204;501039.9056;0.214
79.205;501040.1201;0.231
79.206;501040.3346;0.039
79.207;501040.5491;0.152
79.208;501040.7637;0.31
79.209;501040.9782;0.517
79.21;501041.1928;0.267
79.211;501041.4074;0.544
79.212;501041.622;0.385
79.213;501041.8366;0.387
79.214;501042.0513;0.171
79.215;501042.266;0.291
79.216;501042.4806;0.614
79.217;501042.6953;0.022
79.218;501042.91;0.348
79.219;501043.1247;-0.087
79.22;501043.3395;0.282
79.221;501043.5542;-0.263
79.222;501043.769;0.13
79.223;501043.9837;0.523
79.224;501044.1985;0.504
79.225;501044.4134;0.444
79.226;501044.6282;0.249
79.227;501044.843;0.242
79.228;501045.0578;0.027
79.229;501045.2728;0.464
79.23;501045.4877;0.817
79.231;501045.7026;1.046
79.232;501045.9175;0.81
79.233;501046.1324;0.493
79.234;501046.3474;0.344
79.235;501046.5623;0.596
79.236;501046.7773;0.551
79.237;501046.9923;0.646
79.238;501047.2073;0.589
79.239;501047.4224;-0.285
79.24;501047.6374;
79.241;501047.8525;
79.242;501048.0675;-1.595
79.243;501048.2826;-0.633
79.244;501048.4977;-0.381
79.245;501048.7129;0.555
79.246;501048.928;0.695
79.247;501049.1432;0.309
79.248;501049.3583;0.115
79.249;501049.5735;-0.308
79.25;501049.7887;-0.393
79.251;501050.004;0.257
79.252;501050.2192;0.106
79.253;501050.4344;0.185
79.254;501050.6497;0.322
79.255;501050.865;0.045
79.256;501051.0803;-0.314
79.257;501051.2956;-0.885
79.258;501051.5109;-1.765
79.259;501051.7262;
79.26;501051.9416;
79.261;501052.157;
79.262;501052.3724;-1.992
79.263;501052.5877;-1.029
79.264;501052.8032;-0.137
79.265;501053.0186;-0.607
79.266;501053.2341;-0.467
79.267;501053.4496;-0.547
79.268;501053.665;-0.375
79.269;501053.8805;0.017
79.27;501054.0961;-1.292
79.271;501054.3116;-1.286
79.272;501054.5271;-1.125
79.273;501054.7427;-1.814
79.274;501054.9583;-2.668
79.275;501055.1739;-2.779
79.276;501055.3895;-2.768
79.277;501055.6051;-2.021
79.278;501055.8207;-1.12
79.279;501056.0364;-0.988
79.28;501056.2521;-1.03
79.281;501056.4678;-0.891
79.282;501056.6834;-1.104
79.283;501056.8991;-1.073
79.284;501057.1149;-1.356
79.285;501057.3307;-1.345
79.286;501057.5464;-1.195
79.287;501057.7622;-1.067
79.288;501057.9779;-1.423
79.289;501058.1938;-1.212
79.29;501058.4096;-1.188
79.291;501058.6255;-1.055
79.292;501058.8413;-1.083
79.293;501059.0572;-1.306
79.294;501059.2731;-0.826
79.295;501059.489;-1.086
79.296;501059.7049;-1.158
79.297;501059.9209;-1.581
79.298;501060.1368;-1.557
79.299;501060.3528;-1.692
79.3;501060.5688;-2.003
79.301;501060.7848;-2.076
79.302;501061.0008;-1.983
79.303;501061.2168;-2
79.304;501061.4329;-1.66
79.305;501061.649;-1.956
79.306;501061.8651;-1.816
79.307;501062.0812;-2.218
79.308;501062.2973;-2.065
79.309;501062.5135;-2.33
79.31;501062.7297;-2.172
79.311;501062.9458;-2.166
79.312;501063.162;-2.956
79.313;501063.3782;-2.176
79.314;501063.5944;-1.888
79.315;501063.8107;-2.963
79.316;501064.027;-2.486
79.317;501064.2432;-2.182
79.318;501064.4595;-2.579
79.319;501064.6759;-2.453
79.32;501064.8922;-2.772
79.321;501065.1086;-2.77
79.322;501065.3249;-4.264
79.323;501065.5413;-3.317
79.324;501065.7577;-3.653
79.325;501065.9741;-3.863
79.326;501066.1906;-4.125
79.327;501066.407;-4.327
79.328;501066.6234;-4.899
79.329;501066.84;-5.515
79.33;501067.0565;-5.894
79.331;501067.273;-5.662
79.332;501067.4896;-6.573
79.333;501067.7061;-6.808
79.334;501067.9227;-6.774
79.335;501068.1393;-6.342
79.336;501068.3559;-4.566
79.337;501068.5726;-3.128
79.338;501068.7892;-2.211
79.339;501069.0059;
79.34;501069.2226;
79.341;501069.4393;
79.342;501069.656;
79.343;501069.8727;
79.344;501070.0895;
79.345;501070.3063;
79.346;501070.5231;
79.347;501070.7399;
79.348;501070.9567;
79.349;501071.1736;
79.35;501071.3905;
79.351;501071.6074;
79.352;501071.8243;
79.353;501072.0412;
79.354;501072.2582;
79.355;501072.4752;
79.356;501072.6922;
79.357;501072.9092;-2.412
79.358;501073.1262;-2.661
79.359;501073.3433;-1.333
79.36;501073.5603;
79.361;501073.7774;
79.362;501073.9945;
79.363;501074.2116;
79.364;501074.4288;-1.408
79.365;501074.646;-2.127
79.366;501074.8631;-0.368
79.367;501075.0803;0.043
79.368;501075.2975;0.388
79.369;501075.5148;-0.475
79.37;501075.7321;-0.358
79.371;501075.9493;-0.102
79.372;501076.1666;0.088
79.373;501076.3839;0.01
79.374;501076.6013;0.277
79.375;501076.8187;-0.152
79.376;501077.036;0.197
79.377;501077.2534;0.151
79.378;501077.4708;0.085
79.379;501077.6883;0.023
79.38;501077.9057;-0.369
79.381;501078.1232;-0.933
79.382;501078.3407;-0.147
79.383;501078.5581;-0.575
79.384;501078.7757;0.472
79.385;501078.9933;0.695
79.386;501079.2109;0.608
79.387;501079.4284;0.468
79.388;501079.646;0.604
79.389;501079.8637;0.2
79.39;501080.0814;0.199
79.391;501080.299;0.612
79.392;501080.5167;0.785
79.393;501080.7344;-0.214
79.394;501080.9522;0.293
79.395;501081.1699;-0.4
79.396;501081.3877;-0.886
79.397;501081.6055;-0.986
79.398;501081.8232;0.145
79.399;501082.0411;0.513
79.4;501082.259;0.378
79.401;501082.4769;0.497
79.402;501082.6947;0.172
79.403;501082.9126;0.563
79.404;501083.1306;0.488
79.405;501083.3486;0.828
79.406;501083.5665;0.502
79.407;501083.7845;0.381
79.408;501084.0025;0.382
79.409;501084.2206;0.119
79.41;501084.4387;0.519
79.411;501084.6567;-0.306
79.412;501084.8748;1.008
79.413;501085.0929;0.564
79.414;501085.3111;0.792
79.415;501085.5293;0.293
79.416;501085.7474;0.961
79.417;501085.9656;0.7
79.418;501086.1838;0.917
79.419;501086.4021;1.012
79.42;501086.6204;0.482
79.421;501086.8387;0.952
79.422;501087.0569;0.651
79.423;501087.2752;0.249
79.424;501087.4936;0.369
79.425;501087.712;0.279
79.426;501087.9304;0.096
79.427;501088.1488;0.583
79.428;501088.3672;0.795
79.429;501088.5857;0.514
79.43;501088.8042;0.633
79.431;501089.0226;0.326
79.432;501089.2411;0.151
79.433;501089.4596;0.103
79.434;501089.6782;0.414
79.435;501089.8968;0.59
79.436;501090.1154;0.557
79.437;501090.334;0.675
79.438;501090.5526;0.76
79.439;501090.7713;0.58
79.44;501090.99;0.445
79.441;501091.2087;0.286
79.442;501091.4274;0.623
79.443;501091.6461;0.474
79.444;501091.8649;0.392
79.445;501092.0837;0.332
79.446;501092.3025;0.63
79.447;501092.5213;-0.211
79.448;501092.7402;0.004
79.449;501092.9591;-0.566
79.45;501093.178;0.18
79.451;501093.3969;0.166
79.452;501093.6158;0.446
79.453;501093.8347;0.322
79.454;501094.0537;0.603
79.455;501094.2727;0.49
79.456;501094.4917;0.368
79.457;501094.7107;0.462
79.458;501094.9298;0.249
79.459;501095.1489;0.475
79.46;501095.368;0.242
79.461;501095.5871;0.283
79.462;501095.8062;-0.144
79.463;501096.0253;0.123
79.464;501096.2446;-0.213
79.465;501096.4638;-4.172
79.466;501096.683;-1.12
79.467;501096.9022;-0.664
79.468;501097.1214;0.132
79.469;501097.3408;0.059
79.47;501097.5601;0.288
79.471;501097.7794;1.182
79.472;501097.9987;0.335
79.473;501098.2181;0.903
79.474;501098.4375;0.942
79.475;501098.6569;1.141
79.476;501098.8763;0.708
79.477;501099.0958;1.308
79.478;501099.3152;1.501
79.479;501099.5347;1.08
79.48;501099.7542;0.953
79.481;501099.9738;1.135
79.482;501100.1933;0.851
79.483;501100.4128;0.81
79.484;501100.6325;0.402
79.485;501100.8521;0.383
79.486;501101.0717;0.568
79.487;501101.2914;0.7
79.488;501101.511;0.66
79.489;501101.7307;1.019
79.49;501101.9505;0.696
79.491;501102.1702;0.889
79.492;501102.3899;-0.285
79.493;501102.6097;-0.52
79.494;501102.8295;-0.567
79.495;501103.0493;-0.307
79.496;501103.2692;-0.499
79.497;501103.489;0.69
79.498;501103.7089;0.831
79.499;501103.9288;0.52
79.5;501104.1487;1.08
79.501;501104.3687;0.657
79.502;501104.5886;-0.088
79.503;501104.8086;0.137
79.504;501105.0286;-1.021
79.505;501105.2487;-0.855
79.506;501105.4687;-0.236
79.507;501105.6888;-1.023
79.508;501105.9088;-0.656
79.509;501106.1289;-0.571
79.51;501106.3491;0.466
79.511;501106.5693;0.355
79.512;501106.7894;0.626
79.513;501107.0096;0.796
79.514;501107.2298;0.877
79.515;501107.4501;0.991
79.516;501107.6703;0.885
79.517;501107.8906;0.731
79.518;501108.1108;0.672
79.519;501108.3312;0.877
79.52;501108.5516;0.539
79.521;501108.7719;1.018
79.522;501108.9923;0.964
79.523;501109.2126;1.091
79.524;501109.4331;1.078
79.525;501109.6536;1.08
79.526;501109.874;0.29
79.527;501110.0945;0.768
79.528;501110.315;1.014
79.529;501110.5355;1.001
79.53;501110.7561;1.054
79.531;501110.9767;0.799
79.532;501111.1972;1.145
79.533;501111.4178;0.963
79.534;501111.6385;1.059
79.535;501111.8592;1.06
79.536;501112.0799;0.588
79.537;501112.3005;0.562
79.538;501112.5212;0.674
79.539;501112.742;-0.583
79.54;501112.9628;0.457
79.541;501113.1836;0.912
79.542;501113.4044;0.108
79.543;501113.6251;1.422
79.544;501113.846;-0.797
79.545;501114.0669;-0.946
79.546;501114.2878;0.279
79.547;501114.5087;-0.35
79.548;501114.7296;0.52
79.549;501114.9506;1.005
79.55;501115.1716;0.845
79.551;501115.3926;0.821
79.552;501115.6136;-0.113
79.553;501115.8346;0.062
79.554;501116.0557;0.727
79.555;501116.2769;1.165
79.556;501116.498;1.229
79.557;501116.7191;0.861
79.558;501116.9402;-0.015
79.559;501117.1614;0.711
79.56;501117.3826;1.084
79.561;501117.6039;0.849
79.562;501117.8251;0.593
79.563;501118.0463;0.656
79.564;501118.2676;0.805
79.565;501118.489;-0.891
79.566;501118.7103;-0.822
79.567;501118.9316;-0.031
79.568;501119.153;0.719
79.569;501119.3744;1.044
79.57;501119.5959;0.987
79.571;501119.8173;0.694
79.572;501120.0387;0.817
79.573;501120.2602;0.627
79.574;501120.4818;0.941
79.575;501120.7033;0.768
79.576;501120.9249;0.538
79.577;501121.1464;1.064
79.578;501121.368;1.021
79.579;501121.5897;1.048
79.58;501121.8113;0.951
79.581;501122.033;1.232
79.582;501122.2547;1.234
79.583;501122.4764;
79.584;501122.6981;
79.585;501122.9199;
79.586;501123.1417;
79.587;501123.3635;
79.588;501123.5853;
79.589;501123.8072;
79.59;501124.0291;
79.591;501124.251;
79.592;501124.4729;
79.593;501124.6948;-1.93
79.594;501124.9168;
79.595;501125.1389;
79.596;501125.3609;
79.597;501125.5829;
79.598;501125.8049;
79.599;501126.0271;
79.6;501126.2492;
79.601;501126.4713;
79.602;501126.6935;
79.603;501126.9156;
79.604;501127.1379;
79.605;501127.3601;-0.754
79.606;501127.5824;-0.969
79.607;501127.8046;0.27
79.608;501128.0269;0.597
79.609;501128.2492;0.617
79.61;501128.4716;0.569
79.611;501128.6939;1.342
79.612;501128.9163;1.002
79.613;501129.1387;1.123
79.614;501129.3611;0.773
79.615;501129.5836;0.911
79.616;501129.8061;1.497
79.617;501130.0286;1.33
79.618;501130.251;1.471
79.619;501130.4736;1.564
79.62;501130.6962;0.943
79.621;501130.9188;0.943
79.622;501131.1414;2.044
79.623;501131.3639;-1.678
79.624;501131.5866;0.105
79.625;501131.8093;0.927
79.626;501132.032;0.033
79.627;501132.2547;-0.308
79.628;501132.4774;0.607
79.629;501132.7002;0.878
79.63;501132.923;0.972
79.631;501133.1458;1.3
79.632;501133.3685;1.081
79.633;501133.5913;1.369
79.634;501133.8142;1.063
79.635;501134.0371;0.922
79.636;501134.26;1.016
79.637;501134.4829;1.322
79.638;501134.7058;0.324
79.639;501134.9288;0.723
79.64;501135.1518;0.742
79.641;501135.3748;0.782
79.642;501135.5978;1.092
79.643;501135.8208;1.359
79.644;501136.0439;1.589
79.645;501136.2671;1.728
79.646;501136.4902;1.547
79.647;501136.7133;1.616
79.648;501136.9364;1.389
79.649;501137.1596;1.226
79.65;501137.3828;1.366
79.651;501137.606;1.439
79.652;501137.8292;1.533
79.653;501138.0524;1.347
79.654;501138.2757;1.021
79.655;501138.499;1.776
79.656;501138.7223;0.896
79.657;501138.9456;0.617
79.658;501139.169;0.237
79.659;501139.3924;-0.378
79.66;501139.6158;0.681
79.661;501139.8392;1.082
79.662;501140.0626;1.337
79.663;501140.286;1.563
79.664;501140.5095;1.43
79.665;501140.733;1.359
79.666;501140.9565;0.993
79.667;501141.18;0.751
79.668;501141.4036;1.609
79.669;501141.6272;0.948
79.67;501141.8508;1.273
79.671;501142.0744;0.98
79.672;501142.298;0.671
79.673;501142.5216;1.185
79.674;501142.7453;1.418
79.675;501142.969;1.237
79.676;501143.1928;1.458
79.677;501143.4165;1.339
79.678;501143.6402;1.463
79.679;501143.864;1.292
79.68;501144.0878;-0.116
79.681;501144.3116;
79.682;501144.5354;0.191
79.683;501144.7593;1.289
79.684;501144.9832;1.195
79.685;501145.2071;0.48
79.686;501145.431;1.184
79.687;501145.6549;1.589
79.688;501145.8788;1.435
79.689;501146.1029;1.232
79.69;501146.3269;1.596
79.691;501146.5509;1.7
79.692;501146.7749;1.503
79.693;501146.9989;1.446
79.694;501147.223;0.502
79.695;501147.4472;0.031
79.696;501147.6713;1.491
79.697;501147.8954;1.664
79.698;501148.1195;1.466
79.699;501148.3437;1.221
79.7;501148.568;1.634
79.701;501148.7922;1.037
79.702;501149.0164;1.503
79.703;501149.2406;1.656
79.704;501149.465;1.492
79.705;501149.6893;1.5
79.706;501149.9136;1.363
79.707;501150.138;1.292
79.708;501150.3623;1.201
79.709;501150.5867;0.019
79.71;501150.8111;0.882
79.711;501151.0356;1.07
79.712;501151.26;0.048
79.713;501151.4844;0.65
79.714;501151.709;0.836
79.715;501151.9335;1.377
79.716;501152.1581;1.177
79.717;501152.3826;1.388
79.718;501152.6071;0.375
79.719;501152.8318;1.268
79.72;501153.0564;1.59
79.721;501153.2811;0.97
79.722;501153.5057;0.367
79.723;501153.7304;0.65
79.724;501153.9551;-1.793
79.725;501154.1799;-0.602
79.726;501154.4047;-1.724
79.727;501154.6294;-0.044
79.728;501154.8542;0.335
79.729;501155.079;-0.207
79.73;501155.3039;0.286
79.731;501155.5288;0.233
79.732;501155.7536;0.59
